WATER_BODY,PSN,STN_DATE,YEAR,SEASON,PARAMETER_CLASS,CODE,ABBREV,FULL_NAME,VALUE_REPORTED,UNITS_REPORTED,VALUE_MG_L,FLAG,DETECTION,DEPTH_FROM,DEPTH_TO,LATITUDE_DD,LONGITUDE_DD
LAKE ERIE,880,2014-07-23 01:59:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.005100,MG/L,0.0051,,0.00050000,18.00,.00,41.93611,-81.65361
LAKE ERIE,880,2014-07-23 01:59:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.005700,MG/L,0.0057,,0.00050000,22.00,.00,41.93611,-81.65361
LAKE ERIE,881,2014-07-21 22:31:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.009400,MG/L,0.0094,,0.00050000,1.00,.00,41.96889,-83.20861
LAKE ERIE,881,2014-07-21 22:31:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.009100,MG/L,0.0091,,0.00050000,3.50,.00,41.96889,-83.20861
LAKE ERIE,881,2014-07-21 22:31:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.009200,MG/L,0.0092,,0.00050000,1.00,.00,41.96889,-83.20861
LAKE ERIE,881,2014-07-21 22:31:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.008000,MG/L,0.008,,0.00050000,3.50,.00,41.96889,-83.20861
LAKE ERIE,885,2014-07-22 09:07:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.003900,MG/L,0.0039,,0.00050000,1.00,.00,41.51944,-82.64000
LAKE ERIE,885,2014-07-22 09:07:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.003900,MG/L,0.0039,,0.00050000,4.00,.00,41.51944,-82.64000
LAKE ERIE,885,2014-07-22 09:07:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.004200,MG/L,0.0042,,0.00050000,9.00,.00,41.51944,-82.64000
LAKE ERIE,885,2014-07-22 09:07:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003800,MG/L,0.0038,,0.00050000,1.00,.00,41.51944,-82.64000
LAKE ERIE,885,2014-07-22 09:07:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003500,MG/L,0.0035,,0.00050000,4.00,.00,41.51944,-82.64000
LAKE ERIE,885,2014-07-22 09:07:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.004200,MG/L,0.0042,,0.00050000,9.00,.00,41.51944,-82.64000
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005300,MG/L,0.0053,,0.00050000,1.00,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.008200,MG/L,0.0082,,0.00050000,16.50,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005100,MG/L,0.0051,,0.00050000,21.00,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.004900,MG/L,0.0049,,0.00050000,25.00,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.004700,MG/L,0.0047,,0.00050000,39.50,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.000500,MG/L,0.0005,<,0.00050000,47.50,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002900,MG/L,0.0029,,0.00050000,1.00,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002800,MG/L,0.0028,,0.00050000,16.50,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003500,MG/L,0.0035,,0.00050000,21.00,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003600,MG/L,0.0036,,0.00050000,25.00,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003500,MG/L,0.0035,,0.00050000,39.50,.00,42.53778,-79.61694
LAKE ERIE,886,2014-07-24 05:33:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003000,MG/L,0.003,,0.00050000,47.50,.00,42.53778,-79.61694
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005400,MG/L,0.0054,,0.00050000,1.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006300,MG/L,0.0063,,0.00050000,10.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006800,MG/L,0.0068,,0.00050000,15.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.012500,MG/L,0.0125,,0.00050000,20.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006600,MG/L,0.0066,,0.00050000,26.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006700,MG/L,0.0067,,0.00050000,34.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002600,MG/L,0.0026,,0.00050000,1.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002600,MG/L,0.0026,,0.00050000,10.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002800,MG/L,0.0028,,0.00050000,15.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003600,MG/L,0.0036,,0.00050000,20.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003800,MG/L,0.0038,,0.00050000,26.00,.00,42.64694,-79.69139
LAKE ERIE,887,2014-07-25 00:14:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.004500,MG/L,0.0045,,0.00050000,34.00,.00,42.64694,-79.69139
LAKE ERIE,888,2014-07-26 06:29:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006200,MG/L,0.0062,,0.00050000,1.00,.00,42.28056,-81.67056
LAKE ERIE,888,2014-07-26 06:29:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.007300,MG/L,0.0073,,0.00050000,9.50,.00,42.28056,-81.67056
LAKE ERIE,888,2014-07-26 06:29:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005600,MG/L,0.0056,,0.00050000,12.00,.00,42.28056,-81.67056
LAKE ERIE,888,2014-07-26 06:29:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.007900,MG/L,0.0079,,0.00050000,13.50,.00,42.28056,-81.67056
LAKE ERIE,888,2014-07-26 06:29:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.010000,MG/L,0.01,,0.00050000,20.00,.00,42.28056,-81.67056
LAKE ERIE,888,2014-07-26 06:29:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002600,MG/L,0.0026,,0.00050000,1.00,.00,42.28056,-81.67056
LAKE ERIE,888,2014-07-26 06:29:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002600,MG/L,0.0026,,0.00050000,9.50,.00,42.28056,-81.67056
LAKE ERIE,888,2014-07-26 06:29:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002800,MG/L,0.0028,,0.00050000,12.00,.00,42.28056,-81.67056
LAKE ERIE,888,2014-07-26 06:29:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.004700,MG/L,0.0047,,0.00050000,13.50,.00,42.28056,-81.67056
LAKE ERIE,888,2014-07-26 06:29:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.004300,MG/L,0.0043,,0.00050000,20.00,.00,42.28056,-81.67056
LAKE ERIE,889,2014-07-26 09:47:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.010500,MG/L,0.0105,,0.00050000,1.00,.00,42.11000,-81.57417
LAKE ERIE,889,2014-07-26 09:47:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.009100,MG/L,0.0091,,0.00050000,7.00,.00,42.11000,-81.57417
LAKE ERIE,889,2014-07-26 09:47:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.011000,MG/L,0.011,,0.00050000,10.00,.00,42.11000,-81.57417
LAKE ERIE,889,2014-07-26 09:47:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.013000,MG/L,0.013,,0.00050000,18.00,.00,42.11000,-81.57417
LAKE ERIE,889,2014-07-26 09:47:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.011200,MG/L,0.0112,,0.00050000,22.00,.00,42.11000,-81.57417
LAKE ERIE,889,2014-07-26 09:47:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003500,MG/L,0.0035,,0.00050000,1.00,.00,42.11000,-81.57417
LAKE ERIE,889,2014-07-26 09:47:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003100,MG/L,0.0031,,0.00050000,7.00,.00,42.11000,-81.57417
LAKE ERIE,889,2014-07-26 09:47:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003800,MG/L,0.0038,,0.00050000,10.00,.00,42.11000,-81.57417
LAKE ERIE,889,2014-07-26 09:47:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.004700,MG/L,0.0047,,0.00050000,18.00,.00,42.11000,-81.57417
LAKE ERIE,889,2014-07-26 09:47:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.004900,MG/L,0.0049,,0.00050000,22.00,.00,42.11000,-81.57417
LAKE ERIE,931,2014-07-24 12:27:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.008100,MG/L,0.0081,,0.00050000,1.00,.00,42.84917,-78.94111
LAKE ERIE,931,2014-07-24 12:27:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.007100,MG/L,0.0071,,0.00050000,1.00,.00,42.84917,-78.94111
LAKE ERIE,931,2014-07-24 12:27:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006600,MG/L,0.0066,,0.00050000,6.00,.00,42.84917,-78.94111
LAKE ERIE,931,2014-07-24 12:27:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003400,MG/L,0.0034,,0.00050000,1.00,.00,42.84917,-78.94111
LAKE ERIE,931,2014-07-24 12:27:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003600,MG/L,0.0036,,0.00050000,1.00,.00,42.84917,-78.94111
LAKE ERIE,931,2014-07-24 12:27:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003200,MG/L,0.0032,,0.00050000,6.00,.00,42.84917,-78.94111
LAKE ERIE,932,2014-07-24 16:08:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.008700,MG/L,0.0087,,0.00050000,1.00,.00,42.79111,-79.20778
LAKE ERIE,932,2014-07-24 16:08:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006500,MG/L,0.0065,,0.00050000,16.00,.00,42.79111,-79.20778
LAKE ERIE,932,2014-07-24 16:08:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.008000,MG/L,0.008,,0.00050000,17.50,.00,42.79111,-79.20778
LAKE ERIE,932,2014-07-24 16:08:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006100,MG/L,0.0061,,0.00050000,19.50,.00,42.79111,-79.20778
LAKE ERIE,932,2014-07-24 16:08:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003600,MG/L,0.0036,,0.00050000,1.00,.00,42.79111,-79.20778
LAKE ERIE,932,2014-07-24 16:08:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003500,MG/L,0.0035,,0.00050000,16.00,.00,42.79111,-79.20778
LAKE ERIE,932,2014-07-24 16:08:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003500,MG/L,0.0035,,0.00050000,17.50,.00,42.79111,-79.20778
LAKE ERIE,932,2014-07-24 16:08:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003700,MG/L,0.0037,,0.00050000,19.50,.00,42.79111,-79.20778
LAKE ERIE,933,2014-07-24 21:25:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006400,MG/L,0.0064,,0.00050000,1.00,.00,42.82444,-79.56639
LAKE ERIE,933,2014-07-24 21:25:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006400,MG/L,0.0064,,0.00050000,9.00,.00,42.82444,-79.56639
LAKE ERIE,933,2014-07-24 21:25:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002600,MG/L,0.0026,,0.00050000,1.00,.00,42.82444,-79.56639
LAKE ERIE,933,2014-07-24 21:25:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003000,MG/L,0.003,,0.00050000,9.00,.00,42.82444,-79.56639
LAKE ERIE,934,2014-07-24 18:47:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.004900,MG/L,0.0049,,0.00050000,1.00,.00,42.70750,-79.50833
LAKE ERIE,934,2014-07-24 18:47:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005500,MG/L,0.0055,,0.00050000,19.00,.00,42.70750,-79.50833
LAKE ERIE,934,2014-07-24 18:47:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005800,MG/L,0.0058,,0.00050000,20.50,.00,42.70750,-79.50833
LAKE ERIE,934,2014-07-24 18:47:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006100,MG/L,0.0061,,0.00050000,24.00,.00,42.70750,-79.50833
LAKE ERIE,934,2014-07-24 18:47:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.004700,MG/L,0.0047,,0.00050000,26.00,.00,42.70750,-79.50833
LAKE ERIE,934,2014-07-24 18:47:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002800,MG/L,0.0028,,0.00050000,1.00,.00,42.70750,-79.50833
LAKE ERIE,934,2014-07-24 18:47:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002600,MG/L,0.0026,,0.00050000,19.00,.00,42.70750,-79.50833
LAKE ERIE,934,2014-07-24 18:47:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003400,MG/L,0.0034,,0.00050000,20.50,.00,42.70750,-79.50833
LAKE ERIE,934,2014-07-24 18:47:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003500,MG/L,0.0035,,0.00050000,24.00,.00,42.70750,-79.50833
LAKE ERIE,934,2014-07-24 18:47:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003300,MG/L,0.0033,,0.00050000,26.00,.00,42.70750,-79.50833
LAKE ERIE,935,2014-07-24 06:57:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005000,MG/L,0.005,,0.00050000,1.00,.00,42.59083,-79.46667
LAKE ERIE,935,2014-07-24 06:57:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005200,MG/L,0.0052,,0.00050000,18.00,.00,42.59083,-79.46667
LAKE ERIE,935,2014-07-24 06:57:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.007100,MG/L,0.0071,,0.00050000,20.50,.00,42.59083,-79.46667
LAKE ERIE,935,2014-07-24 06:57:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.009300,MG/L,0.0093,,0.00050000,25.00,.00,42.59083,-79.46667
LAKE ERIE,935,2014-07-24 06:57:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006400,MG/L,0.0064,,0.00050000,31.00,.00,42.59083,-79.46667
LAKE ERIE,935,2014-07-24 06:57:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003300,MG/L,0.0033,,0.00050000,1.00,.00,42.59083,-79.46667
LAKE ERIE,935,2014-07-24 06:57:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002600,MG/L,0.0026,,0.00050000,18.00,.00,42.59083,-79.46667
LAKE ERIE,935,2014-07-24 06:57:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002600,MG/L,0.0026,,0.00050000,20.50,.00,42.59083,-79.46667
LAKE ERIE,935,2014-07-24 06:57:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003400,MG/L,0.0034,,0.00050000,25.00,.00,42.59083,-79.46667
LAKE ERIE,935,2014-07-24 06:57:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003600,MG/L,0.0036,,0.00050000,31.00,.00,42.59083,-79.46667
LAKE ERIE,936,2014-07-24 08:31:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.009700,MG/L,0.0097,,0.00050000,1.00,.00,42.47417,-79.40861
LAKE ERIE,936,2014-07-24 08:31:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.009300,MG/L,0.0093,,0.00050000,5.00,.00,42.47417,-79.40861
LAKE ERIE,936,2014-07-24 08:31:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003900,MG/L,0.0039,,0.00050000,1.00,.00,42.47417,-79.40861
LAKE ERIE,936,2014-07-24 08:31:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.004700,MG/L,0.0047,,0.00050000,5.00,.00,42.47417,-79.40861
LAKE ERIE,937,2014-07-25 06:36:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.007100,MG/L,0.0071,,0.00050000,1.00,.00,42.71722,-80.24944
LAKE ERIE,937,2014-07-25 06:36:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.010700,MG/L,0.0107,,0.00050000,6.00,.00,42.71722,-80.24944
LAKE ERIE,937,2014-07-25 06:36:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002600,MG/L,0.0026,,0.00050000,1.00,.00,42.71722,-80.24944
LAKE ERIE,937,2014-07-25 06:36:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002700,MG/L,0.0027,,0.00050000,6.00,.00,42.71722,-80.24944
LAKE ERIE,938,2014-07-25 08:10:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.007400,MG/L,0.0074,,0.00050000,1.00,.00,42.63333,-80.05833
LAKE ERIE,938,2014-07-25 08:10:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006000,MG/L,0.006,,0.00050000,10.00,.00,42.63333,-80.05833
LAKE ERIE,938,2014-07-25 08:10:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.008500,MG/L,0.0085,,0.00050000,19.00,.00,42.63333,-80.05833
LAKE ERIE,938,2014-07-25 08:10:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.004700,MG/L,0.0047,,0.00050000,28.00,.00,42.63333,-80.05833
LAKE ERIE,938,2014-07-25 08:10:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.004300,MG/L,0.0043,,0.00050000,34.00,.00,42.63333,-80.05833
LAKE ERIE,938,2014-07-25 08:10:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003000,MG/L,0.003,,0.00050000,1.00,.00,42.63333,-80.05833
LAKE ERIE,938,2014-07-25 08:10:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002500,MG/L,0.0025,,0.00050000,10.00,.00,42.63333,-80.05833
LAKE ERIE,938,2014-07-25 08:10:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003100,MG/L,0.0031,,0.00050000,19.00,.00,42.63333,-80.05833
LAKE ERIE,938,2014-07-25 08:10:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003300,MG/L,0.0033,,0.00050000,28.00,.00,42.63333,-80.05833
LAKE ERIE,938,2014-07-25 08:10:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003700,MG/L,0.0037,,0.00050000,34.00,.00,42.63333,-80.05833
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005400,MG/L,0.0054,,0.00050000,1.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005200,MG/L,0.0052,,0.00050000,10.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005700,MG/L,0.0057,,0.00050000,13.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.008700,MG/L,0.0087,,0.00050000,18.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.004900,MG/L,0.0049,,0.00050000,32.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005300,MG/L,0.0053,,0.00050000,54.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002300,MG/L,0.0023,,0.00050000,1.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002800,MG/L,0.0028,,0.00050000,10.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002000,MG/L,0.002,,0.00050000,13.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.002800,MG/L,0.0028,,0.00050000,18.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.003500,MG/L,0.0035,,0.00050000,32.00,.00,42.56639,-79.91667
LAKE ERIE,939,2014-07-25 09:41:00,2014,Summer,Total phosphorus,2038,TP-P-F,TOTAL PHOSPHOROUS FILTERED,.004900,MG/L,0.0049,,0.00050000,54.00,.00,42.56639,-79.91667
LAKE ERIE,940,2014-07-24 00:05:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005000,MG/L,0.005,,0.00050000,1.00,.00,42.44167,-79.83333
LAKE ERIE,940,2014-07-24 00:05:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.005800,MG/L,0.0058,,0.00050000,11.00,.00,42.44167,-79.83333
LAKE ERIE,940,2014-07-24 00:05:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.006300,MG/L,0.0063,,0.00050000,19.00,.00,42.44167,-79.83333
LAKE ERIE,940,2014-07-24 00:05:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.004100,MG/L,0.0041,,0.00050000,22.00,.00,42.44167,-79.83333
LAKE ERIE,940,2014-07-24 00:05:00,2014,Summer,Total phosphorus,2036,TP-P-UF,TOTAL PHOSPHOROUS,.004100,MG/L,0.0041,,0.00050000,38.00,.00,42.44167,-79.83333
